D:\Athul\Quant Development\Matching Engine>g++ matching_engine.cpp -o server.exe -lws2_32 && server.exe
1. Buy ID: 4,   Sell ID: 4,     Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:05:10 2023
1399. Buy ID: 5812,     Sell ID: 5725,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:14 2023
1400. Buy ID: 5812,     Sell ID: 5728,  Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:14 2023
1401. Buy ID: 5814,     Sell ID: 5731,  Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:14 2023
Total Trades = 1401
Engine Profit = 0
1402. Buy ID: 5815,     Sell ID: 5733,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:14 2023
1403. Buy ID: 5813,     Sell ID: 5736,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:14 2023
1404. Buy ID: 5817,     Sell ID: 5739,  Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:14 2023
1405. Buy ID: 5828,     Sell ID: 5755,  Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:15 2023
1406. Buy ID: 5827,     Sell ID: 5756,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:15 2023
1407. Buy ID: 5832,     Sell ID: 5761,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:15 2023
1408. Buy ID: 5833,     Sell ID: 5761,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:15 2023
1409. Buy ID: 5844,     Sell ID: 5766,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:15 2023
1410. Buy ID: 5847,     Sell ID: 5768,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:15 2023
1411. Buy ID: 5853,     Sell ID: 5772,  Price: 100,     Quantity: 100,  Timestamp: Mon Jul 24 15:08:15 2023
1412. Buy ID: 5854,     Sell ID: 5771,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:15 2023
1413. Buy ID: 5859,     Sell ID: 5777,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:16 2023
1414. Buy ID: 5861,     Sell ID: 5780,  Price: 101.25,  Quantity: 100,  Timestamp: Mon Jul 24 15:08:16 2023
1415. Buy ID: 5865,     Sell ID: 5785,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:16 2023
1416. Buy ID: 5866,     Sell ID: 5789,  Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:16 2023
1417. Buy ID: 5865,     Sell ID: 5793,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:16 2023
1418. Buy ID: 5867,     Sell ID: 5794,  Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:16 2023
1419. Buy ID: 5868,     Sell ID: 5799,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:16 2023
1420. Buy ID: 5876,     Sell ID: 5803,  Price: 100.75,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:16 2023
1421. Buy ID: 5875,     Sell ID: 5805,  Price: 100.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:16 2023
1422. Buy ID: 5874,     Sell ID: 5805,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:16 2023
1423. Buy ID: 5878,     Sell ID: 5804,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:16 2023
1424. Buy ID: 5880,     Sell ID: 5807,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:16 2023
1425. Buy ID: 5882,     Sell ID: 5808,  Price: 100.75,  Quantity: 100,  Timestamp: Mon Jul 24 15:08:16 2023
1426. Buy ID: 5888,     Sell ID: 5811,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:17 2023
1427. Buy ID: 5898,     Sell ID: 5819,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:17 2023
1428. Buy ID: 5903,     Sell ID: 5827,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:17 2023
1429. Buy ID: 5905,     Sell ID: 5831,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:17 2023
1430. Buy ID: 5911,     Sell ID: 5832,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:17 2023
1431. Buy ID: 5910,     Sell ID: 5835,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:17 2023
1432. Buy ID: 5915,     Sell ID: 5836,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:17 2023
1433. Buy ID: 5917,     Sell ID: 5837,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:17 2023
1434. Buy ID: 5921,     Sell ID: 5842,  Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:18 2023
1435. Buy ID: 5921,     Sell ID: 5841,  Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:18 2023
1436. Buy ID: 5927,     Sell ID: 5846,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:18 2023
1437. Buy ID: 5936,     Sell ID: 5853,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:18 2023
1438. Buy ID: 5936,     Sell ID: 5852,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:18 2023
1439. Buy ID: 5941,     Sell ID: 5854,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:18 2023
1440. Buy ID: 5946,     Sell ID: 5861,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:18 2023
1441. Buy ID: 5945,     Sell ID: 5866,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:18 2023
1442. Buy ID: 5949,     Sell ID: 5874,  Price: 100,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:19 2023
1443. Buy ID: 5962,     Sell ID: 5885,  Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:19 2023
1444. Buy ID: 5973,     Sell ID: 5892,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:19 2023
1445. Buy ID: 5984,     Sell ID: 5898,  Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:19 2023
1446. Buy ID: 5984,     Sell ID: 5897,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:19 2023
1447. Buy ID: 5985,     Sell ID: 5897,  Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:19 2023
1448. Buy ID: 5989,     Sell ID: 5903,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:20 2023
1449. Buy ID: 5990,     Sell ID: 5902,  Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:20 2023
1450. Buy ID: 5992,     Sell ID: 5902,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:20 2023
1451. Buy ID: 5999,     Sell ID: 5905,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:20 2023
1452. Buy ID: 6000,     Sell ID: 5905,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:20 2023
1453. Buy ID: 5998,     Sell ID: 5906,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:20 2023
1454. Buy ID: 6009,     Sell ID: 5917,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:20 2023
1455. Buy ID: 6011,     Sell ID: 5916,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:20 2023
1456. Buy ID: 6022,     Sell ID: 5921,  Price: 102,     Quantity: 100,  Timestamp: Mon Jul 24 15:08:20 2023
1457. Buy ID: 6028,     Sell ID: 5925,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:21 2023
1458. Buy ID: 6029,     Sell ID: 5926,  Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:21 2023
1459. Buy ID: 6034,     Sell ID: 5928,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:21 2023
1460. Buy ID: 6035,     Sell ID: 5928,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:21 2023
1461. Buy ID: 6038,     Sell ID: 5932,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:21 2023
1462. Buy ID: 6039,     Sell ID: 5932,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:21 2023
1463. Buy ID: 6042,     Sell ID: 5935,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:21 2023
1464. Buy ID: 6063,     Sell ID: 5952,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:22 2023
1465. Buy ID: 6068,     Sell ID: 5963,  Price: 102,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:22 2023
1466. Buy ID: 6067,     Sell ID: 5965,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:22 2023
1467. Buy ID: 6070,     Sell ID: 5967,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:22 2023
1468. Buy ID: 6076,     Sell ID: 5972,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:22 2023
1469. Buy ID: 6077,     Sell ID: 5977,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:22 2023
1470. Buy ID: 6078,     Sell ID: 5979,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:22 2023
1471. Buy ID: 6080,     Sell ID: 5984,  Price: 102,     Quantity: 100,  Timestamp: Mon Jul 24 15:08:22 2023
1472. Buy ID: 6082,     Sell ID: 5983,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:22 2023
1473. Buy ID: 6083,     Sell ID: 5985,  Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:22 2023
1474. Buy ID: 6090,     Sell ID: 5995,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:23 2023
1475. Buy ID: 6093,     Sell ID: 5998,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:23 2023
1476. Buy ID: 6109,     Sell ID: 6014,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:23 2023
1477. Buy ID: 6120,     Sell ID: 6017,  Price: 100.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:23 2023
1478. Buy ID: 6127,     Sell ID: 6024,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:24 2023
1479. Buy ID: 6126,     Sell ID: 6025,  Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:24 2023
1480. Buy ID: 6125,     Sell ID: 6025,  Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:24 2023
1481. Buy ID: 6135,     Sell ID: 6043,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:24 2023
1482. Buy ID: 6147,     Sell ID: 6048,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:24 2023
1483. Buy ID: 6150,     Sell ID: 6055,  Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:25 2023
1484. Buy ID: 6155,     Sell ID: 6059,  Price: 101.25,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:25 2023
1485. Buy ID: 6154,     Sell ID: 6059,  Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:25 2023
1486. Buy ID: 6156,     Sell ID: 6058,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:25 2023
1487. Buy ID: 6161,     Sell ID: 6064,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:25 2023
1488. Buy ID: 6160,     Sell ID: 6064,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:25 2023
1489. Buy ID: 6167,     Sell ID: 6068,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:25 2023
1490. Buy ID: 6174,     Sell ID: 6079,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:25 2023
1491. Buy ID: 6180,     Sell ID: 6082,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:25 2023
1492. Buy ID: 6184,     Sell ID: 6083,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1493. Buy ID: 6185,     Sell ID: 6083,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:26 2023
1494. Buy ID: 6193,     Sell ID: 6094,  Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:26 2023
1495. Buy ID: 6195,     Sell ID: 6093,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:26 2023
1496. Buy ID: 6199,     Sell ID: 6099,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1497. Buy ID: 6202,     Sell ID: 6099,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:26 2023
1498. Buy ID: 6201,     Sell ID: 6098,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1499. Buy ID: 6200,     Sell ID: 6098,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1500. Buy ID: 6200,     Sell ID: 6100,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1501. Buy ID: 6205,     Sell ID: 6106,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
Total Trades = 1501
Engine Profit = 0
1502. Buy ID: 6206,     Sell ID: 6107,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:26 2023
1503. Buy ID: 6207,     Sell ID: 6112,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1504. Buy ID: 6211,     Sell ID: 6113,  Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:26 2023
1505. Buy ID: 6236,     Sell ID: 6130,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:27 2023
1506. Buy ID: 6236,     Sell ID: 6131,  Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:27 2023
1507. Buy ID: 6240,     Sell ID: 6135,  Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:27 2023
1508. Buy ID: 6242,     Sell ID: 6134,  Price: 100.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:27 2023
1509. Buy ID: 6248,     Sell ID: 6139,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:27 2023
1510. Buy ID: 6252,     Sell ID: 6146,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:28 2023
1511. Buy ID: 6257,     Sell ID: 6151,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:28 2023
1512. Buy ID: 6259,     Sell ID: 6152,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:28 2023
1513. Buy ID: 6263,     Sell ID: 6156,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:28 2023
1514. Buy ID: 6281,     Sell ID: 6170,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:28 2023
1515. Buy ID: 6284,     Sell ID: 6172,  Price: 100.75,  Quantity: 100,  Timestamp: Mon Jul 24 15:08:29 2023
1516. Buy ID: 6286,     Sell ID: 6171,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1517. Buy ID: 6294,     Sell ID: 6177,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1518. Buy ID: 6295,     Sell ID: 6180,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:29 2023
1519. Buy ID: 6308,     Sell ID: 6189,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1520. Buy ID: 6309,     Sell ID: 6194,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:29 2023
1521. Buy ID: 6313,     Sell ID: 6197,  Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:29 2023
1522. Buy ID: 6312,     Sell ID: 6196,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1523. Buy ID: 6311,     Sell ID: 6195,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1524. Buy ID: 6314,     Sell ID: 6193,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1525. Buy ID: 6317,     Sell ID: 6192,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:29 2023
1526. Buy ID: 6319,     Sell ID: 6191,  Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:30 2023
1527. Buy ID: 6322,     Sell ID: 6198,  Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1528. Buy ID: 6324,     Sell ID: 6191,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1529. Buy ID: 6327,     Sell ID: 6201,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1530. Buy ID: 6327,     Sell ID: 6202,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1531. Buy ID: 6329,     Sell ID: 6203,  Price: 100.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:30 2023
1532. Buy ID: 6331,     Sell ID: 6205,  Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:30 2023
1533. Buy ID: 6333,     Sell ID: 6208,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1534. Buy ID: 6336,     Sell ID: 6208,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1535. Buy ID: 6343,     Sell ID: 6219,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:30 2023
1536. Buy ID: 6346,     Sell ID: 6221,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1537. Buy ID: 6349,     Sell ID: 6224,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:30 2023
1538. Buy ID: 6348,     Sell ID: 6223,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1539. Buy ID: 6348,     Sell ID: 6225,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:30 2023
1540. Buy ID: 6351,     Sell ID: 6233,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:31 2023
1541. Buy ID: 6353,     Sell ID: 6234,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:31 2023
1542. Buy ID: 6360,     Sell ID: 6240,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:31 2023
1543. Buy ID: 6361,     Sell ID: 6242,  Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:31 2023
1544. Buy ID: 6366,     Sell ID: 6243,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:31 2023
1545. Buy ID: 6376,     Sell ID: 6250,  Price: 100.75,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:31 2023
1546. Buy ID: 6377,     Sell ID: 6251,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:31 2023
1547. Buy ID: 6379,     Sell ID: 6252,  Price: 101.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:31 2023
1548. Buy ID: 6384,     Sell ID: 6255,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:31 2023
1549. Buy ID: 6388,     Sell ID: 6254,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:32 2023
1550. Buy ID: 6389,     Sell ID: 6256,  Price: 100.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:32 2023
1551. Buy ID: 6400,     Sell ID: 6265,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:32 2023
1552. Buy ID: 6402,     Sell ID: 6270,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:32 2023
1553. Buy ID: 6405,     Sell ID: 6277,  Price: 100.75,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:32 2023
1554. Buy ID: 6415,     Sell ID: 6281,  Price: 102,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:32 2023
1555. Buy ID: 6414,     Sell ID: 6280,  Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:32 2023
1556. Buy ID: 6426,     Sell ID: 6296,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:33 2023
1557. Buy ID: 6428,     Sell ID: 6301,  Price: 101,     Quantity: 100,  Timestamp: Mon Jul 24 15:08:33 2023
1558. Buy ID: 6429,     Sell ID: 6302,  Price: 101.25,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:33 2023
1559. Buy ID: 6431,     Sell ID: 6303,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:33 2023
1560. Buy ID: 6433,     Sell ID: 6308,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:33 2023
1561. Buy ID: 6444,     Sell ID: 6321,  Price: 100.5,   Quantity: 100,  Timestamp: Mon Jul 24 15:08:33 2023
1562. Buy ID: 6448,     Sell ID: 6327,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:34 2023
1563. Buy ID: 6449,     Sell ID: 6328,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:34 2023
1564. Buy ID: 6450,     Sell ID: 6328,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:34 2023
1565. Buy ID: 6450,     Sell ID: 6327,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:34 2023
1566. Buy ID: 6452,     Sell ID: 6327,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:34 2023
1567. Buy ID: 6451,     Sell ID: 6329,  Price: 101.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:34 2023
1568. Buy ID: 6466,     Sell ID: 6338,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:34 2023
1569. Buy ID: 6476,     Sell ID: 6342,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:34 2023
1570. Buy ID: 6479,     Sell ID: 6347,  Price: 100,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:34 2023
1571. Buy ID: 6481,     Sell ID: 6348,  Price: 101,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:34 2023
1572. Buy ID: 6481,     Sell ID: 6351,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1573. Buy ID: 6480,     Sell ID: 6351,  Price: 101,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:35 2023
1574. Buy ID: 6488,     Sell ID: 6354,  Price: 102,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:35 2023
1575. Buy ID: 6491,     Sell ID: 6356,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:35 2023
1576. Buy ID: 6491,     Sell ID: 6357,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1577. Buy ID: 6490,     Sell ID: 6359,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1578. Buy ID: 6495,     Sell ID: 6360,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:35 2023
1579. Buy ID: 6499,     Sell ID: 6366,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1580. Buy ID: 6502,     Sell ID: 6368,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1581. Buy ID: 6502,     Sell ID: 6367,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1582. Buy ID: 6503,     Sell ID: 6367,  Price: 101.75,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:35 2023
1583. Buy ID: 6506,     Sell ID: 6373,  Price: 101.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:35 2023
1584. Buy ID: 6517,     Sell ID: 6383,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:36 2023
1585. Buy ID: 6521,     Sell ID: 6385,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:36 2023
1586. Buy ID: 6523,     Sell ID: 6389,  Price: 102,     Quantity: 75,   Timestamp: Mon Jul 24 15:08:36 2023
1587. Buy ID: 6533,     Sell ID: 6400,  Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:36 2023
1588. Buy ID: 6538,     Sell ID: 6403,  Price: 100.75,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:36 2023
1589. Buy ID: 6540,     Sell ID: 6408,  Price: 101.75,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:36 2023
1590. Buy ID: 6550,     Sell ID: 6420,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:37 2023
1591. Buy ID: 6563,     Sell ID: 6428,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:37 2023
1592. Buy ID: 6562,     Sell ID: 6429,  Price: 101.25,  Quantity: 50,   Timestamp: Mon Jul 24 15:08:37 2023
1593. Buy ID: 6566,     Sell ID: 6430,  Price: 100,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:37 2023
1594. Buy ID: 6567,     Sell ID: 6432,  Price: 100.5,   Quantity: 75,   Timestamp: Mon Jul 24 15:08:37 2023
1595. Buy ID: 6574,     Sell ID: 6437,  Price: 101.5,   Quantity: 50,   Timestamp: Mon Jul 24 15:08:37 2023
1596. Buy ID: 6575,     Sell ID: 6439,  Price: 101.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:37 2023
1597. Buy ID: 6581,     Sell ID: 6444,  Price: 101,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:38 2023
1598. Buy ID: 6584,     Sell ID: 6447,  Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:38 2023
1599. Buy ID: 6592,     Sell ID: 6449,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:38 2023
1600. Buy ID: 6594,     Sell ID: 6449,  Price: 100.25,  Quantity: 25,   Timestamp: Mon Jul 24 15:08:38 2023
1601. Buy ID: 6603,     Sell ID: 6458,  Price: 100,     Quantity: 100,  Timestamp: Mon Jul 24 15:08:38 2023
Total Trades = 1601
Engine Profit = 0
1602. Buy ID: 6615,     Sell ID: 6472,  Price: 102,     Quantity: 25,   Timestamp: Mon Jul 24 15:08:39 2023
1603. Buy ID: 6615,     Sell ID: 6474,  Price: 102,     Quantity: 50,   Timestamp: Mon Jul 24 15:08:39 2023
1604. Buy ID: 6619,     Sell ID: 6478,  Price: 100.25,  Quantity: 75,   Timestamp: Mon Jul 24 15:08:39 2023
1605. Buy ID: 6620,     Sell ID: 6479,  Price: 100.5,   Quantity: 25,   Timestamp: Mon Jul 24 15:08:39 2023
1606. Buy ID: 6641,     Sell ID: 6504,  Price: 101.5,   Quantity: 100,  Timestamp: Mon Jul 24 15:08:40 2023
